PREFIXO: ;E3-056
NOME DO POSTO: ;SAO VICENTE
MUNICÍPIO: ;SAO VICENTE
CURSO D'ÁGUA: ;
LATITUDE: ;23°57'37"
LONGITUDE: ;46°21'53"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  12/1943;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0; 13,0;  0,0; 10,0;  4,0;  2,0;  0,0; 10,0;  5,0;  0,3;  0,0;  0,0;  0,0;0,0;4,2;8,0;13,0;60,5
  01/1944;  7,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 14,2; 76,5;  0,0;  0,0;  0,0;  4,5; 22,7;  8,0; 25,3;  5,4;  0,0;  0,0;  0,0;  5,2;  2,5; 18,2;  4,5;  0,0;0,0;0,0;10,5;76,5;204,5
  02/1944; 21,5; 30,2; 60,2; 10,9;  0,5;  3,6; 35,5;  0,0;  0,0; 14,6;  0,0;  0,0;  0,0;  0,0;  0,0;  3,7;  0,0;100,5; 38,2;  7,4; 12,9; 48,9;  0,0;  0,0;  7,5; 13,2; 62,9;102,0;14,5;---;---;102,0;588,7
  03/1944;  1,7;  0,3;  0,0; 16,0;  0,0;  6,3;  5,2;  0,0;  0,0;  0,0;  0,0;  0,0; 30,6; 97,8;  8,6;  0,0;  0,0;  4,1;  3,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;97,8;173,8
  04/1944;  1,6; 20,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,1; 20,7; 10,9;  0,0;  0,0;  5,2;  0,0; 49,2;  8,2; 28,5; 53,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;53,3;207,7
  05/1944;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,1; 20,7; 10,9;  0,0;  0,0;  0,0;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,0;  0,0;  0,0;0,0;0,0;0,0;20,7;51,5
  06/1944;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;9,3;9,3
  07/1944;  0,0;  0,0;  0,0;  0,0;  0,0;  6,2; 15,0;  0,0;  0,0;  2,1; 27,8;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,5; 14,5; 10,9;  0,0;  0,0;  0,0;0,0;0,0;0,0;27,8;85,5
  08/1944;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,8;  8,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;8,0;9,8
  09/1944;  0,0;  6,2;  0,0;  6,5;  0,0;  0,0;  1,5; 25,5;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;25,5;46,5
  10/1944;  6,6;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  1,3;  3,2;  0,0;  3,2;  0,0;  0,0;  0,0;  0,0;  0,0;  8,0;  0,0;  0,0;  0,0;  0,0;  0,0; 32,5; 26,5;  0,0;0,0;0,0;3,4;32,5;85,7
  11/1944;  2,0;  0,0;  0,0;  0,0;  0,0;  3,0; 23,0; 73,5; 30,4;  0,0;  0,0;  0,0;  0,0; 10,0; 14,5;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 37,5;  0,0;  0,0; 27,5;  0,0;0,0;0,0;---;73,5;222,7
  12/1944;  0,0;  0,0; 25,2; 20,5;  0,0;  2,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,3; 35,5;  0,0;  0,0;0,0;0,0;0,0;35,5;92,3
